label|source|source_id|source_type|source_url|target_id|target_type
transcribed_from|GENCODE|enst00000353224|transcript|https://www.gencodegenes.org/human/|ensg00000101349|gene
transcribed_from|GENCODE|enst00000378423|transcript|https://www.gencodegenes.org/human/|ensg00000101349|gene
transcribed_from|GENCODE|enst00000378429|transcript|https://www.gencodegenes.org/human/|ensg00000101349|gene
transcribed_from|GENCODE|enst00000657954|transcript|https://www.gencodegenes.org/human/|ensg00000286740|gene
transcribed_from|GENCODE|enst00000428769|transcript|https://www.gencodegenes.org/human/|ensg00000232738|gene
transcribed_from|GENCODE|enst00000656748|transcript|https://www.gencodegenes.org/human/|ensg00000286470|gene
transcribed_from|GENCODE|enst00000449270|transcript|https://www.gencodegenes.org/human/|ensg00000243961|gene
transcribed_from|GENCODE|enst00000437504|transcript|https://www.gencodegenes.org/human/|ensg00000132623|gene
transcribed_from|GENCODE|enst00000378392|transcript|https://www.gencodegenes.org/human/|ensg00000132623|gene
transcribed_from|GENCODE|enst00000378380|transcript|https://www.gencodegenes.org/human/|ensg00000132623|gene
transcribed_from|GENCODE|enst00000488991|transcript|https://www.gencodegenes.org/human/|ensg00000132623|gene
transcribed_from|GENCODE|enst00000655841|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000658520|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000603245|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000661614|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000663466|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000670580|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000664172|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000658443|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000666905|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000603542|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000662559|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000661134|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000655307|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000660550|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000667042|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000671416|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000438646|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000656496|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000421143|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000426491|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000605592|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000451151|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000671453|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000692436|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000453544|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000701361|transcript|https://www.gencodegenes.org/human/|ensg00000227906|gene
transcribed_from|GENCODE|enst00000614195|transcript|https://www.gencodegenes.org/human/|ensg00000276525|gene
transcribed_from|GENCODE|enst00000693732|transcript|https://www.gencodegenes.org/human/|ensg00000132639|gene
