label|rel_type|source|source_id|source_type|source_url|target_id|target_type
is_a|subclass|Experimental Factor Ontology|EFO_0000309|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000096|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002937|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0001639|efo
is_a|subclass|Experimental Factor Ontology|EFO_0000788|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000786|efo
is_a|subclass|Experimental Factor Ontology|EFO_0007589|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000523|efo
is_a|subclass|Experimental Factor Ontology|EFO_0000637|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000691|efo
is_a|subclass|Experimental Factor Ontology|EFO_0000637|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_1000350|efo
is_a|subclass|Experimental Factor Ontology|EFO_0005934|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000324|efo
is_a|subclass|Experimental Factor Ontology|EFO_0004288|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0004142|efo
is_a|subclass|Experimental Factor Ontology|EFO_0001663|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000313|efo
is_a|subclass|Experimental Factor Ontology|EFO_0000574|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0001642|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002958|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000324|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002694|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0004542|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002796|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0002888|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002796|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0002926|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002796|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0002937|efo
is_a|subclass|Experimental Factor Ontology|EFO_0000186|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0006318|efo
is_a|subclass|Experimental Factor Ontology|EFO_0000186|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_1000307|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002956|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000324|efo
is_a|subclass|Experimental Factor Ontology|EFO_0004366|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0004365|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002966|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000324|efo
is_a|subclass|Experimental Factor Ontology|EFO_0000949|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0003858|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002962|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0002955|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002955|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000324|efo
is_a|subclass|Experimental Factor Ontology|EFO_0002963|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000324|efo
is_a|subclass|Experimental Factor Ontology|EFO_0005772|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0009386|efo
is_a|subclass|Experimental Factor Ontology|EFO_0009561|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0001067|efo
is_a|subclass|Experimental Factor Ontology|EFO_0009561|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0009431|efo
is_a|subclass|Experimental Factor Ontology|EFO_0003955|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0000771|efo
is_a|subclass|Experimental Factor Ontology|EFO_0003955|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0009549|efo
is_a|subclass|Experimental Factor Ontology|EFO_0003955|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0009555|efo
is_a|subclass|Experimental Factor Ontology|EFO_0000487|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0002694|efo
is_a|subclass|Experimental Factor Ontology|EFO_0000727|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0004542|efo
is_a|subclass|Experimental Factor Ontology|EFO_0003333|efo|http://www.ebi.ac.uk/efo/efo.owl|EFO_0003334|efo
