label|source|source_id|source_type|source_url|target_id|target_type
in_tad_region|TADMap|ensg00000187634|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000188976|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000187961|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000187583|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000187642|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000188290|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000187608|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000188157|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000237330|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000131591|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000162571|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000186891|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000186827|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000078808|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000176022|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000184163|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000160087|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000162572|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000131584|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000169972|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000127054|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000224051|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000169962|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
in_tad_region|TADMap|ensg00000107404|gene|https://cb.csail.mit.edu/cb/tadmap/|chr1_800000_1350000_grch38|tad
